Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[ug],Biomass_[mg_WetWeight_m-3]
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,266259,Pseudosagitta scrippsae, ,1,1,77,0.0130,20403.3,0,10738.67,0.1395
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,139178,Clione limacina, ,3,0.5,77,0.0779,1791.5,51.8,1266.46,0.0987
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,140223,Limacina helicina, ,15,0.25,77,0.7792,1082.7,28.4,378.49,0.2949
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,140223,Limacina helicina, ,9,0.5,77,0.2338,1553,6.3,906.04,0.2118
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,254453,Themisto pacifica, ,8,0.25,77,0.4156,2243.5,19.8,506.21,0.2104
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,254453,Themisto pacifica, ,1,0.5,77,0.0260,4396.3,0,3131.53,0.0813
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,428630,Cyphocaris challengeri, ,1,0.5,77,0.0260,2658.2,0,466.73,0.0121
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,106777,Hippolytidae,Zoea,19,0.5,77,0.4935,4508.3,21.6,1411.91,0.6968
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,106782,Crangonidae,Zoea,1,0.5,77,0.0260,3208.7,0,5440.58,0.1413
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,1128,Euphausiacea,Calyptopis,4,0.125,77,0.4156,2178.7,2.3,119.7,0.0497
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,1128,Euphausiacea,Furcilia,32,0.125,77,3.3247,3232.8,21.5,306.94,1.0205
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,237851,Euphausia pacifica,Juvenile,23,0.5,77,0.5974,5713.4,20.8,2681.66,1.6020
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,237874,Thysanoessa spinifera,Juvenile,7,1,77,0.0909,10028,10.2,17749.63,1.6136
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,237874,Thysanoessa spinifera,AM,1,1,77,0.0130,16992.2,0,89761.98,1.1657
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,110708,Thysanoessa inermis,Juvenile,2,0.5,77,0.0519,10346.9,41,22603.86,1.1742
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,883,Polychaeta, ,1,0.5,77,0.0260,6349.1,0,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,883,Polychaeta,Larvae,2,1,77,0.0260,1096.6,18.4,33.98,0.0009
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,1082,Cirripedia,Nauplius,4,0.25,77,0.2078,707.7,3.6,23.79,0.0049
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,101,Gastropoda, ,1,1,77,0.0130,932.6,0,206.67,0.0027
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,101,Gastropoda,Larvae,3,1,77,0.0390,753.8,5.1,114.99,0.0045
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,106346,Pleurobrachia, ,2,1,77,0.0260,7993.9,25.7,0.68,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,135366,Muggiaea,Anterior nectophore,4,1,77,0.0519,6125.6,31.5,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,1371,Siphonophorae,Nectophore,32,0.125,77,3.3247,3515.9,42.8,2927.8,9.7340
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,1371,Siphonophorae,Bract,16,0.125,77,1.6623,3090.8,32.6,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,10194,Actinopterygii,Larvae,2,1,77,0.0260,3907.5,4.3,431.96,0.0112
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,10194,Actinopterygii,Juvenile,1,1,77,0.0130,16092.2,0,16114.21,0.2093
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,117849,Aglantha digitale, ,50,0.25,77,2.5974,3783.3,39.3,1157.4,3.0062
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,117849,Aglantha digitale, ,10,1,77,0.1299,9697.2,13.1,12840.44,1.6676
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,13552,Leptothecata, ,1,1,77,0.0130,60000,0,4838966.5,62.8437
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,117030,Clytia, ,1,1,77,0.0130,16013.1,0,51677.25,0.6711
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,103413,Oikopleura labradoriensis, ,15,0.25,77,0.7792,701.6,33.8,95.75,0.0746
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,1035143,Solmundaegina nematophora, ,3,1,77,0.0390,6916.7,13.8,17272.88,0.6730
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,135333,Calycophorae, ,1,1,77,0.0130,1571,0,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,135333,Calycophorae, ,23,1,77,0.2987,3108.8,14.5,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,135335,Physonectae,Pneumatophore,20,1,77,0.2597,1428.5,65,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,135385,Agalma, ,3,1,77,0.0390,16087.2,11.3,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,1371,Siphonophorae, ,52,0.125,77,5.4026,4240.8,36.8,1117.96,6.0399
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,237851,Euphausia pacifica,Juvenile,32,1,77,0.4156,15522.2,8.6,51653.57,21.4664
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,237851,Euphausia pacifica,AM,22,1,77,0.2857,14962.1,7.3,45869.22,13.1055
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,137215,Doliolidae,Gonozooid,2,1,77,0.0260,5727.4,50.2,1653.15,0.0429
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,3,60,40,238010,Thalassocalyce, ,12,1,77,0.1558,2921.6,43,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,196770,Calanus marshallae,C4,4,0.0625,79.4,0.8060,1611.7,4.8,271.07,0.2185
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,196770,Calanus marshallae,C5,31,0.0625,79.4,6.2469,2635.8,6.9,1280.34,7.9981
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,196770,Calanus marshallae,C6 AF,16,0.0625,79.4,3.2242,2890.3,6.5,1705.94,5.5003
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,196770,Calanus marshallae,C6 AM,1,0.125,79.4,0.1008,2793.9,0,1514.07,0.1526
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,196771,Calanus pacificus,C4,4,0.0625,79.4,0.8060,1434.6,4,187.38,0.1510
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,196771,Calanus pacificus,C5,36,0.0625,79.4,7.2544,1795.8,5.8,390.53,2.8331
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,196771,Calanus pacificus,C6 AF,29,0.0625,79.4,5.8438,2155.5,5,702.93,4.1078
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,196771,Calanus pacificus,C6 AM,6,0.0625,79.4,1.2091,2015.5,3.3,562.66,0.6803
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,104468,Mesocalanus tenuicornis,C6 AF,2,0.0625,79.4,0.4030,1579.5,3.4,286.47,0.1155
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,196774,Centropages abdominalis,C6 AF,10,0.0625,79.4,2.0151,1266.5,7.2,232.16,0.4678
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,104165,Pseudocalanus,C6 AF,2,0.0625,79.4,0.4030,899,9.3,45.52,0.0183
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,196775,Eucalanus bungii,C4,5,0.5,79.4,0.1259,3386.2,3.9,941.02,0.1185
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,196775,Eucalanus bungii,C5,17,0.5,79.4,0.4282,4337,4.5,2038.46,0.8729
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,196775,Eucalanus bungii,C6 AF,1,0.5,79.4,0.0252,5748.8,0,4870.35,0.1227
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,196784,Metridia pacifica,C6 AM,1,0.0625,79.4,0.2015,1371,0,232.33,0.0468
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,254330,Epilabidocera amphitrites,C5,1,1,79.4,0.0126,2072.7,0,534.5,0.0067
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,254330,Epilabidocera amphitrites,C6 AF,9,1,79.4,0.1134,2515,4.7,1086.45,0.1231
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,254330,Epilabidocera amphitrites,C6 AM,1,1,79.4,0.0126,2348,0,839.51,0.0106
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,105440,Parasagitta elegans, ,38,1,79.4,0.4786,15088.7,19.9,6164.62,2.9503
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,105440,Parasagitta elegans, ,9,1,79.4,0.1134,21050.5,3.1,15508.58,1.7579
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,139178,Clione limacina, ,1,0.5,79.4,0.0252,3107.5,0,3436.36,0.0866
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,140223,Limacina helicina, ,26,0.0625,79.4,5.2393,872.7,29,207.34,1.0863
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,140223,Limacina helicina, ,6,1,79.4,0.0756,1588.8,3.5,960.98,0.0726
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,254453,Themisto pacifica, ,8,0.25,79.4,0.4030,2298,17.9,533.17,0.2149
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,106777,Hippolytidae,Zoea,25,0.25,79.4,1.2594,4052.5,14.2,995.9,1.2543
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,106738,Paguridae,Zoea,2,1,79.4,0.0252,1471,8.7,1272.5,0.0321
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,106733,Galatheidae,Zoea,1,1,79.4,0.0126,702.5,0,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,148431,Pisinae,Zoea,5,1,79.4,0.0630,908.8,14.4,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,106749,Cancridae,Megalopa,2,1,79.4,0.0252,2072.5,8.1,5237.52,0.1319
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,1128,Euphausiacea,Calyptopis,9,0.25,79.4,0.4534,2197.7,6.5,122.62,0.0556
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,1128,Euphausiacea,Furcilia,29,0.25,79.4,1.4610,3499.2,24,371.74,0.5431
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,237851,Euphausia pacifica,Juvenile,6,0.5,79.4,0.1511,5359.8,20.8,2176.22,0.3289
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,237874,Thysanoessa spinifera,Juvenile,6,1,79.4,0.0756,8296.8,19.2,10479.66,0.7919
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,883,Polychaeta, ,2,1,79.4,0.0252,3999.7,16.5,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,1082,Cirripedia,Nauplius,5,0.0625,79.4,1.0076,690.6,4,21.94,0.0221
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,101,Gastropoda, ,9,0.25,79.4,0.4534,825,8.1,149.18,0.0676
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,101,Gastropoda,Larvae,2,0.25,79.4,0.1008,767.6,9.2,121.64,0.0123
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,101,Gastropoda,Echinospira,1,0.5,79.4,0.0252,1108.7,0,333.87,0.0084
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,135366,Muggiaea,Anterior nectophore,11,1,79.4,0.1385,5580.1,26.1,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,1371,Siphonophorae,Nectophore,15,0.0625,79.4,3.0227,3020.3,69.4,3057.47,9.2417
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,1371,Siphonophorae,Athorybia larvae,2,0.0625,79.4,0.4030,3847.8,10.6,2109.48,0.8502
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,1371,Siphonophorae,Bract,4,0.0625,79.4,0.8060,3048.3,11.2,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,10194,Actinopterygii,Larvae,8,1,79.4,0.1008,8574.6,41.6,2747.36,0.2768
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,106748,Atelecyclidae,Megalopa,2,1,79.4,0.0252,1344.6,4.3,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,117849,Aglantha digitale, ,26,0.25,79.4,1.3098,4235.4,41.2,1623.93,2.1271
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,117849,Aglantha digitale, ,2,1,79.4,0.0252,9965.3,15.5,13772.52,0.3469
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,13551,Anthoathecata, ,6,1,79.4,0.0756,2212.6,16.4,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,15029,Pandeidae, ,1,1,79.4,0.0126,4590.7,0,7545.49,0.0950
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,13552,Leptothecata, ,3,1,79.4,0.0378,29031.8,54.6,762526.48,28.8108
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,117030,Clytia, ,11,1,79.4,0.1385,18251.6,24.6,92886.86,12.8685
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,103413,Oikopleura labradoriensis, ,6,0.25,79.4,0.3023,639.9,20.8,66.69,0.0202
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,1035143,Solmundaegina nematophora, ,5,1,79.4,0.0630,7690.7,27.9,26928.08,1.6957
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,135333,Calycophorae, ,3,0.0625,79.4,0.6045,1903.6,25.4,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,135333,Calycophorae, ,6,0.0625,79.4,1.2091,2610.3,23.9,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,135335,Physonectae,Pneumatophore,12,1,79.4,0.1511,1334.6,38.6,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,135385,Agalma, ,5,1,79.4,0.0630,12549,40.2,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,1371,Siphonophorae, ,25,0.0625,79.4,5.0378,4984.4,47.8,1604.23,8.0818
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,1434803,Beroe, ,1,1,79.4,0.0126,23205.1,0,2006372.25,25.2692
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,240779,Pugettia,Megalopa,1,1,79.4,0.0126,1158.2,0,1173.1,0.0148
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,237851,Euphausia pacifica,Juvenile,2,1,79.4,0.0252,16224.7,0.9,57853.31,1.4573
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,137215,Doliolidae,Gonozooid,18,1,79.4,0.2267,4918.4,40.9,1258.7,0.2853
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,137215,Doliolidae,Nurse,3,1,79.4,0.0378,11077.2,46.8,6130.63,0.2316
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,266534,Cyclosalpa bakeri,Oozooid,1,1,79.4,0.0126,50000,0,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,266534,Cyclosalpa bakeri,Blastozooid,29,1,79.4,0.3652,4907.6,22,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,4,40,20,238010,Thalassocalyce, ,10,1,79.4,0.1259,2077.2,33.4,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,5,20,0,196770,Calanus marshallae,C4,4,0.0625,79.3,0.8071,1648.5,11,298.33,0.2408
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,5,20,0,196770,Calanus marshallae,C5,9,0.0625,79.3,1.8159,2444.3,6,1006.38,1.8275
SKQ202012,Multinet,0.5,Oblique,500,2020-09-01T21:56:23-0800,2020-09-01T22:21:29-0800,-149.4679,59.8444,269,GAK01,5,20,0,196770,Calanus marshallae,C6 AF,6,0.0625,79.3,1.2106,2641.9,8.3,1294.88,1.5676
